year,month,day,hour,weekday,is_weekend,is_holiday,free,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,speed
0,2,12,17,6,1,0,1.0,17,13,0.0,11.6,4,86,19,7,6,18,7,16,16,16,13,5,55,0.0,1027,17,10,70,11,41.93554627
0,2,12,18,6,1,0,1.0,17,13,0.0,11.6,4,86,19,7,6,18,7,16,16,16,13,5,55,0.0,1027,17,10,70,11,37.67287443
0,2,12,19,6,1,0,1.0,17,13,0.0,11.6,4,86,19,7,6,18,7,16,16,16,13,5,55,0.0,1027,17,10,70,11,43.29333402
0,2,12,20,6,1,0,1.0,17,13,0.0,11.6,4,86,19,7,6,18,7,16,16,16,13,5,55,0.0,1027,17,10,70,11,45.43166388
0,2,12,21,6,1,0,1.0,17,13,0.0,11.6,4,86,19,7,6,18,7,16,16,16,13,5,55,0.0,1027,17,10,70,11,34.00418619
0,2,12,22,6,1,0,1.0,17,13,0.0,11.6,4,86,19,7,6,18,7,16,16,16,13,5,55,0.0,1027,17,10,70,11,34.37536439
0,2,12,23,6,1,0,1.0,17,13,0.0,11.6,4,86,19,7,6,18,7,16,16,16,13,5,55,0.0,1027,17,10,70,11,46.45153786
0,2,13,0,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,46.84310189
0,2,13,1,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,47.4824699
0,2,13,2,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,47.06274675
0,2,13,3,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,47.63905028
0,2,13,4,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,45.20252391
0,2,13,5,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,45.28467456
0,2,13,6,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,44.44222608
0,2,13,7,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,31.97377638
0,2,13,8,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,18.00433902
0,2,13,9,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,14.81883387
0,2,13,10,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,30.48109048
0,2,13,11,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,25.42895506
0,2,13,12,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,21.23911055
0,2,13,13,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,23.64254152
0,2,13,14,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,14.18917874
0,2,13,15,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,17.09092633
0,2,13,16,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,23.05914845
0,2,13,17,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,17.10745098
0,2,13,18,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,14.78432739
0,2,13,19,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,26.03019683
0,2,13,20,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,40.85415375
0,2,13,21,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,47.35147062
0,2,13,22,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,43.71139198
0,2,13,23,0,0,0,0.0,18,13,0.0,11.6,5,78,20,8,6,18,10,18,18,18,19,2,62,0.0,1027,18,10,72,15,49.32617003
0,2,14,0,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,48.81172452
0,2,14,1,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,48.9940494
0,2,14,2,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,47.94499469
0,2,14,3,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,47.84539977
0,2,14,4,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,47.190566
0,2,14,5,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,46.29581235
0,2,14,6,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,43.53254423
0,2,14,7,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,28.03792269
0,2,14,8,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,10.87351279
0,2,14,9,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,18.99517024
0,2,14,10,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,30.19067501
0,2,14,11,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,28.03838263
0,2,14,12,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,20.07178976
0,2,14,13,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,22.4930455
0,2,14,14,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,23.29886908
0,2,14,15,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,23.61434538
0,2,14,16,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,15.20322006
0,2,14,17,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,9.530293623
0,2,14,18,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,12.15919674
0,2,14,19,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,18.52933379
0,2,14,20,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,36.50395141
0,2,14,21,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,48.25994996
0,2,14,22,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,45.67379432
0,2,14,23,1,0,0,0.0,20,15,0.0,11.6,5,71,21,9,6,18,10,17,17,17,27,54,62,0.0,1028,20,10,77,19,46.56305718
0,2,15,0,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,48.83417505
0,2,15,1,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,48.26651501
0,2,15,2,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,48.3074658
0,2,15,3,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,48.43819832
0,2,15,4,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,46.99730425
0,2,15,5,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,46.81509673
0,2,15,6,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,44.40704507
0,2,15,7,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,27.61553758
0,2,15,8,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,13.57958986
0,2,15,9,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,22.5348121
0,2,15,10,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,27.78887759
0,2,15,11,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,27.27355943
0,2,15,12,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,22.36113443
0,2,15,13,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,24.65803186
0,2,15,14,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,16.30057289
0,2,15,15,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,20.55968625
0,2,15,16,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,23.19622188
0,2,15,17,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,12.85569215
0,2,15,18,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,12.09619502
0,2,15,19,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,18.10363831
0,2,15,20,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,39.57141293
0,2,15,21,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,47.17475122
0,2,15,22,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,39.75277101
0,2,15,23,2,0,0,0.0,19,15,0.0,11.6,5,63,22,9,6,18,12,18,18,18,24,8,68,0.0,1026,19,10,87,17,46.96995358
0,2,16,0,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,49.39762517
0,2,16,1,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,49.96320371
0,2,16,2,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,49.53165797
0,2,16,3,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,49.46560649
0,2,16,4,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,45.53604139
0,2,16,5,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,46.8252258
0,2,16,6,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,43.64332065
0,2,16,7,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,27.68529304
0,2,16,8,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,13.18313536
0,2,16,9,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,21.22988178
0,2,16,10,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,23.79759625
0,2,16,11,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,27.76838003
0,2,16,12,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,21.0565021
0,2,16,13,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,18.13858695
0,2,16,14,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,19.11637364
0,2,16,15,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,16.09558393
0,2,16,16,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,15.43955026
0,2,16,17,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,13.42972755
0,2,16,18,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,11.80681707
0,2,16,19,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,28.92944462
0,2,16,20,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,42.26780035
0,2,16,21,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,43.3064324
0,2,16,22,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,33.46384986
0,2,16,23,3,0,0,0.0,21,16,0.0,11.6,5,55,23,10,6,18,16,21,22,21,12,2,76,0.0,1021,21,10,100,10,42.9195521
0,2,17,0,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,50.60382515
0,2,17,1,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,48.53983472
0,2,17,2,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,47.89670544
0,2,17,3,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,49.09430356
0,2,17,4,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,49.09879186
0,2,17,5,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,47.83118277
0,2,17,6,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,42.85736691
0,2,17,7,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,23.65181758
0,2,17,8,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,12.7516135
0,2,17,9,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,11.93031456
0,2,17,10,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,13.24269222
0,2,17,11,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,24.98334025
0,2,17,12,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,17.55428451
0,2,17,13,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,20.72460043
0,2,17,14,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,15.14520139
0,2,17,15,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,17.30298092
0,2,17,16,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,16.18308767
0,2,17,17,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,12.20154534
0,2,17,18,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,10.48488463
0,2,17,19,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,24.36003724
0,2,17,20,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,37.54928595
0,2,17,21,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,44.20448638
0,2,17,22,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,38.60244469
0,2,17,23,4,0,0,0.0,23,17,0.0,11.6,5,48,23,10,6,18,18,23,25,23,8,3,75,0.0,1021,23,10,96,7,37.43292932
0,2,18,0,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,48.69258858
0,2,18,1,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,49.51628134
0,2,18,2,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,48.41568609
0,2,18,3,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,48.79033141
0,2,18,4,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,48.16486571
0,2,18,5,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,48.31378747
0,2,18,6,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,47.45771215
0,2,18,7,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,40.7586845
0,2,18,8,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,26.344806800000004
0,2,18,9,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,28.73584946
0,2,18,10,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,25.56528235
0,2,18,11,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,26.30636358
0,2,18,12,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,21.86858515
0,2,18,13,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,15.70364788
0,2,18,14,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,16.61490579
0,2,18,15,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,16.74238072
0,2,18,16,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,17.06648183
0,2,18,17,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,12.0022798
0,2,18,18,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,18.51059875
0,2,18,19,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,28.86751004
0,2,18,20,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,39.79236824
0,2,18,21,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,41.56518103
0,2,18,22,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,37.51548413
0,2,18,23,5,1,0,1.0,22,17,0.0,11.6,5,40,0,11,6,18,17,22,23,22,13,2,76,0.0,1021,22,10,76,11,33.45832472
0,2,19,0,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,44.70780168
0,2,19,1,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,48.49991823
0,2,19,2,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,48.80238212
0,2,19,3,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,48.67384052
0,2,19,4,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,48.18375627
0,2,19,5,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,45.33062908
0,2,19,6,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,44.84687506
0,2,19,7,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,45.13336956
0,2,19,8,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,44.29477625
0,2,19,9,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,47.19273044
0,2,19,10,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,44.47946791
0,2,19,11,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,43.48545433
0,2,19,12,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,41.13231512
0,2,19,13,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,39.90049065
0,2,19,14,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,44.57531837
0,2,19,15,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,41.55823699
0,2,19,16,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,40.43566754
0,2,19,17,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,41.61635995
0,2,19,18,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,36.07610917
0,2,19,19,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,41.88583862
0,2,19,20,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,44.09820298
0,2,19,21,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,38.51997958
0,2,19,22,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,34.29163104
0,2,19,23,6,1,0,1.0,19,17,0.0,7.3,4,33,12,24,6,18,15,18,18,18,22,75,82,0.7,1018,19,9,76,16,45.96734212
0,2,20,0,0,0,0,0.0,22,18,0.0,10.2,4,25,1,24,6,18,18,21,21,21,11,57,86,0.1,1014,22,10,84,8,46.87880231
0,2,20,1,0,0,0,0.0,22,18,0.0,10.2,4,25,1,24,6,18,18,21,21,21,11,57,86,0.1,1014,22,10,84,8,47.88348422
0,2,20,2,0,0,0,0.0,22,18,0.0,10.2,4,25,1,24,6,18,18,21,21,21,11,57,86,0.1,1014,22,10,84,8,48.92026449
0,2,20,3,0,0,0,0.0,22,18,0.0,10.2,4,25,1,24,6,18,18,21,21,21,11,57,86,0.1,1014,22,10,84,8,48.93367086
